kabupaten,tahun,bulan,ndvi,curah_hujan,luas_lahan,produksi,ndvi_lag1,rain_lag1,ndvi_lag2,rain_lag2,ndvi_lag3,rain_lag3
Tabanan,2019,8,0.6427257640458637,30.17268656221728,12755.139757528272,9573.98,0.6045061181008848,29.9715895239802,0.5660831175989014,33.730718326162915,0.6372738178888295,32.83428610459779
Denpasar,2019,8,0.545944909941096,21.8292683611262,1172.3414495602472,0.0,0.5027633766530706,17.71919253674253,0.5087609671193316,32.12368262987175,0.5611308644203177,32.371530306501484
Badung,2019,9,0.658337494749745,24.253542247088728,6779.65646097921,1454.02,0.5964498900075358,23.805906010420937,0.5287211175347468,21.752394455768155,0.5011341939472367,32.49098660608048
Bangli,2019,9,0.583344479994017,12.05864070858241,2372.245399945641,954.78,0.5928890238912646,25.68894591143761,0.6130051192241386,21.377712843373143,0.6260675633725222,28.889333673154383
Buleleng,2019,9,0.4868469619458358,10.53950570033128,7658.447426861226,7752.07,0.5542042736986731,17.98354489637766,0.6316668922983596,18.25341220336113,0.6269383443450539,26.659682975270243
Gianyar,2019,9,0.5988954931105342,30.485920583406045,8118.96089555424,8510.73,0.5799768227508878,39.724706782790335,0.5879480899187878,23.35742338796907,0.5858675789289037,38.340216956353736
Jembrana,2019,9,0.5006483391820051,21.460610063910902,5976.467866032081,4937.22,0.5340805017918612,22.507822186421656,0.6464113308510406,21.11765366119145,0.6532339432614204,30.50479023927833
Karangasem,2019,9,0.5177237248634572,20.800864365564607,5280.371140520672,2071.51,0.4730180190875757,27.73366800773352,0.5121788086388193,20.82208511117424,0.5455574826794498,33.5938088712015
Klungkung,2019,9,0.6109883823016768,33.01813820159007,2151.653105477364,2208.69,0.5952859288129889,24.049314480159214,0.6107398600876911,16.608426950859805,0.642201791821942,37.50692903965583
Tabanan,2019,9,0.5950089978776626,24.181405031193734,12755.139757528272,7268.43,0.6427257640458637,30.17268656221728,0.6045061181008848,29.9715895239802,0.5660831175989014,33.730718326162915
Denpasar,2019,9,0.5822620322467541,28.362992002615385,1172.3414495602472,215.49,0.545944909941096,21.8292683611262,0.5027633766530706,17.71919253674253,0.5087609671193316,32.12368262987175
Badung,2019,10,0.6173016708398791,22.60800331959385,6779.65646097921,13173.91,0.658337494749745,24.253542247088728,0.5964498900075358,23.805906010420937,0.5287211175347468,21.752394455768155
Bangli,2019,10,0.5413665806088573,16.96315860715044,2372.245399945641,1815.2,0.583344479994017,12.05864070858241,0.5928890238912646,25.68894591143761,0.6130051192241386,21.377712843373143
Buleleng,2019,10,0.4865406956546991,14.607844088288513,7658.447426861226,5403.41,0.4868469619458358,10.53950570033128,0.5542042736986731,17.98354489637766,0.6316668922983596,18.25341220336113
Gianyar,2019,10,0.6259592924907,25.880474603361293,8118.96089555424,6530.57,0.5988954931105342,30.485920583406045,0.5799768227508878,39.724706782790335,0.5879480899187878,23.35742338796907
Jembrana,2019,10,0.4642014066037382,23.419772861155213,5976.467866032081,1338.46,0.5006483391820051,21.460610063910902,0.5340805017918612,22.507822186421656,0.6464113308510406,21.11765366119145
Karangasem,2019,10,0.4928328984249713,27.34040145884271,5280.371140520672,2236.32,0.5177237248634572,20.800864365564607,0.4730180190875757,27.73366800773352,0.5121788086388193,20.82208511117424
Klungkung,2019,10,0.6180583696295371,20.66694527140404,2151.653105477364,3277.63,0.6109883823016768,33.01813820159007,0.5952859288129889,24.049314480159214,0.6107398600876911,16.608426950859805
Tabanan,2019,10,0.5529796420197026,24.88278591325705,12755.139757528272,13212.77,0.5950089978776626,24.181405031193734,0.6427257640458637,30.17268656221728,0.6045061181008848,29.9715895239802
Denpasar,2019,10,0.5447153531855801,25.393586907919463,1172.3414495602472,816.89,0.5822620322467541,28.362992002615385,0.545944909941096,21.8292683611262,0.5027633766530706,17.71919253674253
Badung,2019,11,0.5522907793676254,42.92034850797136,6779.65646097921,16712.93,0.6173016708398791,22.60800331959385,0.658337494749745,24.253542247088728,0.5964498900075358,23.805906010420937
Bangli,2019,11,0.5390322447807616,37.958691120944266,2372.245399945641,1243.47,0.5413665806088573,16.96315860715044,0.583344479994017,12.05864070858241,0.5928890238912646,25.68894591143761
Buleleng,2019,11,0.5049617303093208,33.93151190987859,7658.447426861226,1146.39,0.4865406956546991,14.607844088288513,0.4868469619458358,10.53950570033128,0.5542042736986731,17.98354489637766
Gianyar,2019,11,0.6203191235154333,41.43387232617127,8118.96089555424,15141.94,0.6259592924907,25.880474603361293,0.5988954931105342,30.485920583406045,0.5799768227508878,39.724706782790335
Jembrana,2019,11,0.3913003328789974,36.94308503675215,5976.467866032081,3597.02,0.4642014066037382,23.419772861155213,0.5006483391820051,21.460610063910902,0.5340805017918612,22.507822186421656
Karangasem,2019,11,0.4628489024241635,46.08949704891026,5280.371140520672,4948.04,0.4928328984249713,27.34040145884271,0.5177237248634572,20.800864365564607,0.4730180190875757,27.73366800773352
Klungkung,2019,11,0.6033708845094545,28.340801069182817,2151.653105477364,3574.22,0.6180583696295371,20.66694527140404,0.6109883823016768,33.01813820159007,0.5952859288129889,24.049314480159214
Tabanan,2019,11,0.5699839712458057,57.02779202075399,12755.139757528272,11804.93,0.5529796420197026,24.88278591325705,0.5950089978776626,24.181405031193734,0.6427257640458637,30.17268656221728
Denpasar,2019,11,0.4715058121685824,35.416260117339974,1172.3414495602472,6420.61,0.5447153531855801,25.393586907919463,0.5822620322467541,28.362992002615385,0.545944909941096,21.8292683611262
Badung,2019,12,0.5568790795223808,120.60728254552528,6779.65646097921,8767.06,0.5522907793676254,42.92034850797136,0.6173016708398791,22.60800331959385,0.658337494749745,24.253542247088728
Bangli,2019,12,0.6234911082951574,106.17623958532016,2372.245399945641,590.39,0.5390322447807616,37.958691120944266,0.5413665806088573,16.96315860715044,0.583344479994017,12.05864070858241
Buleleng,2019,12,0.4765961062791353,124.5065511339626,7658.447426861226,3065.8,0.5049617303093208,33.93151190987859,0.4865406956546991,14.607844088288513,0.4868469619458358,10.53950570033128
Gianyar,2019,12,0.6017254856850608,111.4864389476934,8118.96089555424,11601.55,0.6203191235154333,41.43387232617127,0.6259592924907,25.880474603361293,0.5988954931105342,30.485920583406045
Jembrana,2019,12,0.4117610413191661,149.19938011783563,5976.467866032081,0.0,0.3913003328789974,36.94308503675215,0.4642014066037382,23.419772861155213,0.5006483391820051,21.460610063910902
Karangasem,2019,12,0.5122567688496894,99.60742745452964,5280.371140520672,3537.02,0.4628489024241635,46.08949704891026,0.4928328984249713,27.34040145884271,0.5177237248634572,20.800864365564607
Klungkung,2019,12,0.5954132966272275,88.8593156903512,2151.653105477364,1776.65,0.6033708845094545,28.340801069182817,0.6180583696295371,20.66694527140404,0.6109883823016768,33.01813820159007
Tabanan,2019,12,0.6386658153658066,157.62233307627753,12755.139757528272,11150.96,0.5699839712458057,57.02779202075399,0.5529796420197026,24.88278591325705,0.5950089978776626,24.181405031193734
Denpasar,2019,12,0.483861686268299,103.99583943264412,1172.3414495602472,386.0,0.4715058121685824,35.416260117339974,0.5447153531855801,25.393586907919463,0.5822620322467541,28.362992002615385
Badung,2020,1,0.6198235557337731,214.1689002210401,6779.65646097921,1451.19,0.5568790795223808,120.60728254552528,0.5522907793676254,42.92034850797136,0.6173016708398791,22.60800331959385
Bangli,2020,1,0.6552898697073138,276.68664617680486,2372.245399945641,1537.08,0.6234911082951574,106.17623958532016,0.5390322447807616,37.958691120944266,0.5413665806088573,16.96315860715044
Buleleng,2020,1,0.6338962398351791,264.9918977542694,7658.447426861226,4582.71,0.4765961062791353,124.5065511339626,0.5049617303093208,33.93151190987859,0.4865406956546991,14.607844088288513
Gianyar,2020,1,0.629840722934845,206.23453455735927,8118.96089555424,3063.02,0.6017254856850608,111.4864389476934,0.6203191235154333,41.43387232617127,0.6259592924907,25.880474603361293
Jembrana,2020,1,0.5998975919720869,220.9703314751395,5976.467866032081,206.79,0.4117610413191661,149.19938011783563,0.3913003328789974,36.94308503675215,0.4642014066037382,23.419772861155213
Karangasem,2020,1,0.6693437037406228,243.19693609164077,5280.371140520672,3237.3,0.5122567688496894,99.60742745452964,0.4628489024241635,46.08949704891026,0.4928328984249713,27.34040145884271
Klungkung,2020,1,0.6831666183849759,149.7512595194435,2151.653105477364,257.41,0.5954132966272275,88.8593156903512,0.6033708845094545,28.340801069182817,0.6180583696295371,20.66694527140404
Tabanan,2020,1,0.6453993441416636,232.07636852985183,12755.139757528272,8961.12,0.6386658153658066,157.62233307627753,0.5699839712458057,57.02779202075399,0.5529796420197026,24.88278591325705
Denpasar,2020,1,0.5911342947078607,185.2849683080061,1172.3414495602472,668.29,0.483861686268299,103.99583943264412,0.4715058121685824,35.416260117339974,0.5447153531855801,25.393586907919463
Badung,2020,2,0.6644570825512021,251.05842703598816,6779.65646097921,1356.13,0.6198235557337731,214.1689002210401,0.5568790795223808,120.60728254552528,0.5522907793676254,42.92034850797136
Bangli,2020,2,0.6906246313379024,274.8840922655428,2372.245399945641,850.13,0.6552898697073138,276.68664617680486,0.6234911082951574,106.17623958532016,0.5390322447807616,37.958691120944266
Buleleng,2020,2,0.7416040452326015,327.7071326878324,7658.447426861226,487.78,0.6338962398351791,264.9918977542694,0.4765961062791353,124.5065511339626,0.5049617303093208,33.93151190987859
Gianyar,2020,2,0.6629984655218605,221.90268658029407,8118.96089555424,2926.78,0.629840722934845,206.23453455735927,0.6017254856850608,111.4864389476934,0.6203191235154333,41.43387232617127
Jembrana,2020,2,0.6850531697001458,300.51220571146405,5976.467866032081,0.0,0.5998975919720869,220.9703314751395,0.4117610413191661,149.19938011783563,0.3913003328789974,36.94308503675215
Karangasem,2020,2,0.7034542372156706,226.5605254773455,5280.371140520672,582.52,0.6693437037406228,243.19693609164077,0.5122567688496894,99.60742745452964,0.4628489024241635,46.08949704891026
Klungkung,2020,2,0.7132385808497714,141.59735414376618,2151.653105477364,1747.74,0.6831666183849759,149.7512595194435,0.5954132966272275,88.8593156903512,0.6033708845094545,28.340801069182817
Tabanan,2020,2,0.6548776906644233,294.9986143792717,12755.139757528272,2340.64,0.6453993441416636,232.07636852985183,0.6386658153658066,157.62233307627753,0.5699839712458057,57.02779202075399
Denpasar,2020,2,0.6650254929638504,202.20868743655657,1172.3414495602472,0.0,0.5911342947078607,185.2849683080061,0.483861686268299,103.99583943264412,0.4715058121685824,35.416260117339974
Badung,2020,3,0.6848206333348261,278.6009286384286,6779.65646097921,4801.51,0.6644570825512021,251.05842703598816,0.6198235557337731,214.1689002210401,0.5568790795223808,120.60728254552528
Bangli,2020,3,0.7126393895528561,307.5910436126689,2372.245399945641,1229.09,0.6906246313379024,274.8840922655428,0.6552898697073138,276.68664617680486,0.6234911082951574,106.17623958532016
Buleleng,2020,3,0.7805755053790083,359.0613092231651,7658.447426861226,4440.73,0.7416040452326015,327.7071326878324,0.6338962398351791,264.9918977542694,0.4765961062791353,124.5065511339626
Gianyar,2020,3,0.6693615063286754,238.47842065482516,8118.96089555424,3805.27,0.6629984655218605,221.90268658029407,0.629840722934845,206.23453455735927,0.6017254856850608,111.4864389476934
Jembrana,2020,3,0.6950855636739949,348.3324484144621,5976.467866032081,620.37,0.6850531697001458,300.51220571146405,0.5998975919720869,220.9703314751395,0.4117610413191661,149.19938011783563
Karangasem,2020,3,0.750885937683001,298.4927780405929,5280.371140520672,728.67,0.7034542372156706,226.5605254773455,0.6693437037406228,243.19693609164077,0.5122567688496894,99.60742745452964
Klungkung,2020,3,0.6970633482075228,175.59130721299474,2151.653105477364,3773.25,0.7132385808497714,141.59735414376618,0.6831666183849759,149.7512595194435,0.5954132966272275,88.8593156903512
Tabanan,2020,3,0.6494062301931178,325.701622656459,12755.139757528272,7011.68,0.6548776906644233,294.9986143792717,0.6453993441416636,232.07636852985183,0.6386658153658066,157.62233307627753
Denpasar,2020,3,0.7023946461940327,240.61348196759283,1172.3414495602472,1060.36,0.6650254929638504,202.20868743655657,0.5911342947078607,185.2849683080061,0.483861686268299,103.99583943264412
Badung,2020,4,0.6528689850341672,99.48376814131748,6779.65646097921,16591.0,0.6848206333348261,278.6009286384286,0.6644570825512021,251.05842703598816,0.6198235557337731,214.1689002210401
Bangli,2020,4,0.6600838591501802,157.3355209843442,2372.245399945641,772.11,0.7126393895528561,307.5910436126689,0.6906246313379024,274.8840922655428,0.6552898697073138,276.68664617680486
Buleleng,2020,4,0.7338842996249213,198.7442219516444,7658.447426861226,11553.43,0.7805755053790083,359.0613092231651,0.7416040452326015,327.7071326878324,0.6338962398351791,264.9918977542694
Gianyar,2020,4,0.6375756786001542,112.57684810726695,8118.96089555424,11731.77,0.6693615063286754,238.47842065482516,0.6629984655218605,221.90268658029407,0.629840722934845,206.23453455735927
Jembrana,2020,4,0.6883382980151276,166.0335083879338,5976.467866032081,8922.32,0.6950855636739949,348.3324484144621,0.6850531697001458,300.51220571146405,0.5998975919720869,220.9703314751395
Karangasem,2020,4,0.737297120759638,130.99440095640853,5280.371140520672,5130.12,0.750885937683001,298.4927780405929,0.7034542372156706,226.5605254773455,0.6693437037406228,243.19693609164077
Klungkung,2020,4,0.5948384233180042,59.33773842985733,2151.653105477364,3674.16,0.6970633482075228,175.59130721299474,0.7132385808497714,141.59735414376618,0.6831666183849759,149.7512595194435
Tabanan,2020,4,0.642601066115608,151.7033925919909,12755.139757528272,14685.67,0.6494062301931178,325.701622656459,0.6548776906644233,294.9986143792717,0.6453993441416636,232.07636852985183
Denpasar,2020,4,0.6225603091510339,65.68536645205837,1172.3414495602472,3420.3,0.7023946461940327,240.61348196759283,0.6650254929638504,202.20868743655657,0.5911342947078607,185.2849683080061
Badung,2020,5,0.6080410525822623,186.16397444079064,6779.65646097921,9651.53,0.6528689850341672,99.48376814131748,0.6848206333348261,278.6009286384286,0.6644570825512021,251.05842703598816
Bangli,2020,5,0.6679433643381354,164.1060713602455,2372.245399945641,1355.3,0.6600838591501802,157.3355209843442,0.7126393895528561,307.5910436126689,0.6906246313379024,274.8840922655428
Buleleng,2020,5,0.6205336819982422,152.2027575246583,7658.447426861226,9143.64,0.7338842996249213,198.7442219516444,0.7805755053790083,359.0613092231651,0.7416040452326015,327.7071326878324
Gianyar,2020,5,0.6546663730051713,220.54555128632825,8118.96089555424,9593.7,0.6375756786001542,112.57684810726695,0.6693615063286754,238.47842065482516,0.6629984655218605,221.90268658029407
Jembrana,2020,5,0.6331842853588712,171.7555031701653,5976.467866032081,5545.28,0.6883382980151276,166.0335083879338,0.6950855636739949,348.3324484144621,0.6850531697001458,300.51220571146405
Karangasem,2020,5,0.7077176715308319,216.2159832951664,5280.371140520672,7746.37,0.737297120759638,130.99440095640853,0.750885937683001,298.4927780405929,0.7034542372156706,226.5605254773455
Klungkung,2020,5,0.7275780582317739,151.29760175506792,2151.653105477364,1864.07,0.5948384233180042,59.33773842985733,0.6970633482075228,175.59130721299474,0.7132385808497714,141.59735414376618
Tabanan,2020,5,0.6895428963258035,208.1157514720808,12755.139757528272,8153.09,0.642601066115608,151.7033925919909,0.6494062301931178,325.701622656459,0.6548776906644233,294.9986143792717
Denpasar,2020,5,0.5714822379847274,190.2364931815305,1172.3414495602472,3556.5,0.6225603091510339,65.68536645205837,0.7023946461940327,240.61348196759283,0.6650254929638504,202.20868743655657
Badung,2020,6,0.5645397675195845,36.51604243175176,6779.65646097921,7150.21,0.6080410525822623,186.16397444079064,0.6528689850341672,99.48376814131748,0.6848206333348261,278.6009286384286
Bangli,2020,6,0.7066952857945249,38.655549638379966,2372.245399945641,1129.85,0.6679433643381354,164.1060713602455,0.6600838591501802,157.3355209843442,0.7126393895528561,307.5910436126689
Buleleng,2020,6,0.6606165662159114,36.48436640401135,7658.447426861226,4802.93,0.6205336819982422,152.2027575246583,0.7338842996249213,198.7442219516444,0.7805755053790083,359.0613092231651
Gianyar,2020,6,0.6643130150955306,47.40727239379496,8118.96089555424,7148.36,0.6546663730051713,220.54555128632825,0.6375756786001542,112.57684810726695,0.6693615063286754,238.47842065482516
Jembrana,2020,6,0.618265869214087,41.8687534838533,5976.467866032081,5802.57,0.6331842853588712,171.7555031701653,0.6883382980151276,166.0335083879338,0.6950855636739949,348.3324484144621
Karangasem,2020,6,0.7203660727746494,39.544526318805374,5280.371140520672,4023.72,0.7077176715308319,216.2159832951664,0.737297120759638,130.99440095640853,0.750885937683001,298.4927780405929
Klungkung,2020,6,0.7358304528523011,48.37598091593376,2151.653105477364,1572.24,0.7275780582317739,151.29760175506792,0.5948384233180042,59.33773842985733,0.6970633482075228,175.59130721299474
Tabanan,2020,6,0.6361785224265439,45.58662120139142,12755.139757528272,17798.53,0.6895428963258035,208.1157514720808,0.642601066115608,151.7033925919909,0.6494062301931178,325.701622656459
Denpasar,2020,6,0.5271508780496329,37.265637479745486,1172.3414495602472,1652.54,0.5714822379847274,190.2364931815305,0.6225603091510339,65.68536645205837,0.7023946461940327,240.61348196759283
Badung,2020,7,0.59102505129557,45.67716221065675,6779.65646097921,2605.96,0.5645397675195845,36.51604243175176,0.6080410525822623,186.16397444079064,0.6528689850341672,99.48376814131748
Bangli,2020,7,0.6521160820380547,37.69653616362157,2372.245399945641,1184.37,0.7066952857945249,38.655549638379966,0.6679433643381354,164.1060713602455,0.6600838591501802,157.3355209843442
Buleleng,2020,7,0.6644981196583603,34.287000908297394,7658.447426861226,4337.92,0.6606165662159114,36.48436640401135,0.6205336819982422,152.2027575246583,0.7338842996249213,198.7442219516444
Gianyar,2020,7,0.6266017195646204,47.07176498745842,8118.96089555424,8954.82,0.6643130150955306,47.40727239379496,0.6546663730051713,220.54555128632825,0.6375756786001542,112.57684810726695
Jembrana,2020,7,0.6434195925123966,43.333713254965424,5976.467866032081,7042.24,0.618265869214087,41.8687534838533,0.6331842853588712,171.7555031701653,0.6883382980151276,166.0335083879338
Karangasem,2020,7,0.6089624581667716,37.71958898152196,5280.371140520672,2602.05,0.7203660727746494,39.544526318805374,0.7077176715308319,216.2159832951664,0.737297120759638,130.99440095640853
Klungkung,2020,7,0.628840113152715,34.396954712774885,2151.653105477364,2304.58,0.7358304528523011,48.37598091593376,0.7275780582317739,151.29760175506792,0.5948384233180042,59.33773842985733
Tabanan,2020,7,0.6070110222780796,59.28997113477682,12755.139757528272,18721.54,0.6361785224265439,45.58662120139142,0.6895428963258035,208.1157514720808,0.642601066115608,151.7033925919909
Denpasar,2020,7,0.5523468707771246,41.51619998228373,1172.3414495602472,553.23,0.5271508780496329,37.265637479745486,0.5714822379847274,190.2364931815305,0.6225603091510339,65.68536645205837
Badung,2020,8,0.6862542568363175,40.82083348946497,6779.65646097921,1582.78,0.59102505129557,45.67716221065675,0.5645397675195845,36.51604243175176,0.6080410525822623,186.16397444079064
Bangli,2020,8,0.5773483524949297,44.490246134864805,2372.245399945641,1809.87,0.6521160820380547,37.69653616362157,0.7066952857945249,38.655549638379966,0.6679433643381354,164.1060713602455
Buleleng,2020,8,0.5756543811954211,41.77484254578426,7658.447426861226,9755.38,0.6644981196583603,34.287000908297394,0.6606165662159114,36.48436640401135,0.6205336819982422,152.2027575246583
Gianyar,2020,8,0.6109717862511848,69.95341889746258,8118.96089555424,11842.17,0.6266017195646204,47.07176498745842,0.6643130150955306,47.40727239379496,0.6546663730051713,220.54555128632825
Jembrana,2020,8,0.6391900599905567,54.07742124284805,5976.467866032081,3025.54,0.6434195925123966,43.333713254965424,0.618265869214087,41.8687534838533,0.6331842853588712,171.7555031701653
Karangasem,2020,8,0.504864172333988,48.685874517713465,5280.371140520672,871.06,0.6089624581667716,37.71958898152196,0.7203660727746494,39.544526318805374,0.7077176715308319,216.2159832951664
Klungkung,2020,8,0.6415397763939034,42.28448430782149,2151.653105477364,703.69,0.628840113152715,34.396954712774885,0.7358304528523011,48.37598091593376,0.7275780582317739,151.29760175506792
Tabanan,2020,8,0.630546316432873,66.47079259461412,12755.139757528272,16238.66,0.6070110222780796,59.28997113477682,0.6361785224265439,45.58662120139142,0.6895428963258035,208.1157514720808
Denpasar,2020,8,0.6543534159238114,38.32918662234107,1172.3414495602472,2243.73,0.5523468707771246,41.51619998228373,0.5271508780496329,37.265637479745486,0.5714822379847274,190.2364931815305
Badung,2020,9,0.6675844896087468,48.85597226512217,6779.65646097921,6392.44,0.6862542568363175,40.82083348946497,0.59102505129557,45.67716221065675,0.5645397675195845,36.51604243175176
Bangli,2020,9,0.5907259167708029,27.897774545370652,2372.245399945641,1030.12,0.5773483524949297,44.490246134864805,0.6521160820380547,37.69653616362157,0.7066952857945249,38.655549638379966
Buleleng,2020,9,0.4996308099068025,26.21056905258994,7658.447426861226,6405.73,0.5756543811954211,41.77484254578426,0.6644981196583603,34.287000908297394,0.6606165662159114,36.48436640401135
Gianyar,2020,9,0.6287143819427912,59.025421209394565,8118.96089555424,5138.43,0.6109717862511848,69.95341889746258,0.6266017195646204,47.07176498745842,0.6643130150955306,47.40727239379496
Jembrana,2020,9,0.6212399822249203,53.992475455256,5976.467866032081,7020.61,0.6391900599905567,54.07742124284805,0.6434195925123966,43.333713254965424,0.618265869214087,41.8687534838533
Karangasem,2020,9,0.524301665696659,33.67254563356564,5280.371140520672,5287.62,0.504864172333988,48.685874517713465,0.6089624581667716,37.71958898152196,0.7203660727746494,39.544526318805374
Klungkung,2020,9,0.6680968961500757,64.26639524141679,2151.653105477364,1164.52,0.6415397763939034,42.28448430782149,0.628840113152715,34.396954712774885,0.7358304528523011,48.37598091593376
Tabanan,2020,9,0.6507549739758782,58.34624759245098,12755.139757528272,5060.47,0.630546316432873,66.47079259461412,0.6070110222780796,59.28997113477682,0.6361785224265439,45.58662120139142
Denpasar,2020,9,0.6567274724451105,52.913036012249805,1172.3414495602472,216.83,0.6543534159238114,38.32918662234107,0.5523468707771246,41.51619998228373,0.5271508780496329,37.265637479745486
Badung,2020,10,0.6107021965508741,255.69185579386868,6779.65646097921,19283.12,0.6675844896087468,48.85597226512217,0.6862542568363175,40.82083348946497,0.59102505129557,45.67716221065675
Bangli,2020,10,0.5378316929279534,165.08228745180446,2372.245399945641,889.93,0.5907259167708029,27.897774545370652,0.5773483524949297,44.490246134864805,0.6521160820380547,37.69653616362157
Buleleng,2020,10,0.5206627774434506,149.80764801346663,7658.447426861226,3481.05,0.4996308099068025,26.21056905258994,0.5756543811954211,41.77484254578426,0.6644981196583603,34.287000908297394
Gianyar,2020,10,0.6642295161179763,260.0985655628183,8118.96089555424,10032.84,0.6287143819427912,59.025421209394565,0.6109717862511848,69.95341889746258,0.6266017195646204,47.07176498745842
Jembrana,2020,10,0.5799427035187541,222.55113808162585,5976.467866032081,4671.03,0.6212399822249203,53.992475455256,0.6391900599905567,54.07742124284805,0.6434195925123966,43.333713254965424
Karangasem,2020,10,0.5039722080599559,264.6515802893909,5280.371140520672,2596.65,0.524301665696659,33.67254563356564,0.504864172333988,48.685874517713465,0.6089624581667716,37.71958898152196
Klungkung,2020,10,0.699241791566339,187.26585126086468,2151.653105477364,2659.6,0.6680968961500757,64.26639524141679,0.6415397763939034,42.28448430782149,0.628840113152715,34.396954712774885
Tabanan,2020,10,0.6641601767037255,286.1141876171402,12755.139757528272,16060.07,0.6507549739758782,58.34624759245098,0.630546316432873,66.47079259461412,0.6070110222780796,59.28997113477682
Denpasar,2020,10,0.5761345541557177,280.604477391016,1172.3414495602472,3598.8,0.6567274724451105,52.913036012249805,0.6543534159238114,38.32918662234107,0.5523468707771246,41.51619998228373
Badung,2020,11,0.5543522551946033,146.21155163210278,6779.65646097921,11125.25,0.6107021965508741,255.69185579386868,0.6675844896087468,48.85597226512217,0.6862542568363175,40.82083348946497
Bangli,2020,11,0.6383361576902482,146.8466328241708,2372.245399945641,1608.05,0.5378316929279534,165.08228745180446,0.5907259167708029,27.897774545370652,0.5773483524949297,44.490246134864805
Buleleng,2020,11,0.6012913639637406,125.1773800764226,7658.447426861226,2021.55,0.5206627774434506,149.80764801346663,0.4996308099068025,26.21056905258994,0.5756543811954211,41.77484254578426
Gianyar,2020,11,0.6534358616997351,143.37462469287107,8118.96089555424,9619.95,0.6642295161179763,260.0985655628183,0.6287143819427912,59.025421209394565,0.6109717862511848,69.95341889746258
Jembrana,2020,11,0.4929459607457599,146.08316856419512,5976.467866032081,2106.05,0.5799427035187541,222.55113808162585,0.6212399822249203,53.992475455256,0.6391900599905567,54.07742124284805
Karangasem,2020,11,0.4945035186917335,158.83835922984937,5280.371140520672,6617.08,0.5039722080599559,264.6515802893909,0.524301665696659,33.67254563356564,0.504864172333988,48.685874517713465
Klungkung,2020,11,0.6335971793587769,107.9022946444985,2151.653105477364,5600.43,0.699241791566339,187.26585126086468,0.6680968961500757,64.26639524141679,0.6415397763939034,42.28448430782149
Tabanan,2020,11,0.6084799942576417,180.21900633178143,12755.139757528272,16193.96,0.6641601767037255,286.1141876171402,0.6507549739758782,58.34624759245098,0.630546316432873,66.47079259461412
Denpasar,2020,11,0.5440783912855084,117.37396493180046,1172.3414495602472,4543.47,0.5761345541557177,280.604477391016,0.6567274724451105,52.913036012249805,0.6543534159238114,38.32918662234107
Badung,2020,12,0.5661905102521327,280.00781548370867,6779.65646097921,1596.11,0.5543522551946033,146.21155163210278,0.6107021965508741,255.69185579386868,0.6675844896087468,48.85597226512217
Bangli,2020,12,0.6479731434784807,327.3887819408987,2372.245399945641,230.42,0.6383361576902482,146.8466328241708,0.5378316929279534,165.08228745180446,0.5907259167708029,27.897774545370652
Buleleng,2020,12,0.6387277163461338,364.0023269489994,7658.447426861226,1823.38,0.6012913639637406,125.1773800764226,0.5206627774434506,149.80764801346663,0.4996308099068025,26.21056905258994
Gianyar,2020,12,0.6279075873602622,256.50686316518266,8118.96089555424,7765.45,0.6534358616997351,143.37462469287107,0.6642295161179763,260.0985655628183,0.6287143819427912,59.025421209394565
Jembrana,2020,12,0.6578001673280549,372.2289010087517,5976.467866032081,2215.3,0.4929459607457599,146.08316856419512,0.5799427035187541,222.55113808162585,0.6212399822249203,53.992475455256
Karangasem,2020,12,0.6379861100058701,271.29716889784567,5280.371140520672,1586.79,0.4945035186917335,158.83835922984937,0.5039722080599559,264.6515802893909,0.524301665696659,33.67254563356564
Klungkung,2020,12,0.6491466185817947,187.33436160399145,2151.653105477364,443.29,0.6335971793587769,107.9022946444985,0.699241791566339,187.26585126086468,0.6680968961500757,64.26639524141679
Tabanan,2020,12,0.6359436622012475,367.25050077279633,12755.139757528272,11620.6,0.6084799942576417,180.21900633178143,0.6641601767037255,286.1141876171402,0.6507549739758782,58.34624759245098
Denpasar,2020,12,0.5388017879479394,209.8700665229639,1172.3414495602472,2183.0,0.5440783912855084,117.37396493180046,0.5761345541557177,280.604477391016,0.6567274724451105,52.913036012249805
Badung,2021,1,0.7058759032353517,479.5334076081703,6779.65646097921,2958.74,0.5661905102521327,280.00781548370867,0.5543522551946033,146.21155163210278,0.6107021965508741,255.69185579386868
Bangli,2021,1,0.7017413581760552,470.0685594761031,2372.245399945641,2209.42,0.6479731434784807,327.3887819408987,0.6383361576902482,146.8466328241708,0.5378316929279534,165.08228745180446
Buleleng,2021,1,0.6403603550242194,481.33440696859446,7658.447426861226,5196.99,0.6387277163461338,364.0023269489994,0.6012913639637406,125.1773800764226,0.5206627774434506,149.80764801346663
Gianyar,2021,1,0.6059298533823483,394.0742566730252,8118.96089555424,11737.54,0.6279075873602622,256.50686316518266,0.6534358616997351,143.37462469287107,0.6642295161179763,260.0985655628183
Jembrana,2021,1,0.0,448.9650480767304,5976.467866032081,644.53,0.6578001673280549,372.2289010087517,0.4929459607457599,146.08316856419512,0.5799427035187541,222.55113808162585
Karangasem,2021,1,0.7034262272080778,398.16008602375,5280.371140520672,1644.25,0.6379861100058701,271.29716889784567,0.4945035186917335,158.83835922984937,0.5039722080599559,264.6515802893909
